Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Precipitation,Wind Speed,Temperature,Sunshine Duration,Depth of Snow Cover,,Humidity,Start Date,End Date,Old Station Number,Disconnection of Precipitation,Disconnection of Wind Speed,Disconnection of Temperature,Disconnection of Sunshine Duration,Disconnection of Depth of Snow Cover,,Disconnection of Humidity
73391,三崎　　　　　　　　,ﾐｻｷ            ,MISAKI                        ,　　　　　　　　　　,               ,                              ,33.387,132.122,0002,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1975-05-01,1978-01-24,73391, 1, 1, 1, 1, 1,  , 1
73391,三崎　　　　　　　　,ﾐｻｷ            ,MISAKI                        ,　　　　　　　　　　,               ,                              ,33.387,132.122,0002,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1978-01-25,1987-11-04,73391, 0, 0, 0, 0, 0,  , 0
73391,三崎　　　　　　　　,ﾐｻｷ            ,MISAKI                        ,　　　　　　　　　　,               ,                              ,33.387,132.122,0002,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-11-05,1997-07-30,73391, 0, 0, 0, 1, 0,  , 0
73406,宇和　　　　　　　　,ｳﾜ             ,UWA                           ,　　　　　　　　　　,               ,                              ,33.362,132.538,0250,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1975-05-01,1978-01-22,73406, 1, 1, 1, 1, 1,  , 1
73406,宇和　　　　　　　　,ｳﾜ             ,UWA                           ,　　　　　　　　　　,               ,                              ,33.362,132.538,0250,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1978-01-23,1987-03-29,73406, 0, 0, 0, 0, 0,  , 0
73406,宇和　　　　　　　　,ｳﾜ             ,UWA                           ,　　　　　　　　　　,               ,                              ,33.365,132.508,0208,013.7,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-03-30,1987-11-19,73406, 0, 0, 0, 0, 0,  , 0
73406,宇和　　　　　　　　,ｳﾜ             ,UWA                           ,　　　　　　　　　　,               ,                              ,33.365,132.508,0208,013.7,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-11-20,2009-02-16,73406, 0, 0, 0, 1, 0,  , 0
73406,宇和　　　　　　　　,ｳﾜ             ,UWA                           ,　　　　　　　　　　,               ,                              ,33.367,132.503,0200,010.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2009-02-17,2021-03-01,73406, 0, 4, 4, 4, 0,  , 0
73406,宇和　　　　　　　　,ｳﾜ             ,UWA                           ,　　　　　　　　　　,               ,                              ,33.367,132.503,0200,010.0,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2023-05-22,73406, 0, 0, 0, 6, 0,  , 0
73406,宇和　　　　　　　　,ｳﾜ             ,UWA                           ,　　　　　　　　　　,               ,                              ,33.367,132.503,0200,010.1,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2023-05-23,9999-99-99,73406, 0, 0, 0, 0, 0,  , 0
73441,宇和島　　　　　　　,ｳﾜｼﾞﾏ          ,UWAJIMA                       ,　　　　　　　　　　,               ,                              ,33.228,132.553,0043,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1975-03-31,73441, 1, 1, 1, 1, 1,  , 1
73441,宇和島　　　　　　　,ｳﾜｼﾞﾏ          ,UWAJIMA                       ,　　　　　　　　　　,               ,                              ,33.228,132.553,0043,012.7,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1975-04-01,1988-12-31,73441, 0, 0, 0, 0, 0,  , 0
73441,宇和島　　　　　　　,ｳﾜｼﾞﾏ          ,UWAJIMA                       ,　　　　　　　　　　,               ,                              ,33.228,132.553,0043,012.7,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1989-01-01,1993-02-01,73441, 0, 0, 0, 1, 0,  , 0
73442,宇和島　　　　　　　,ｳﾜｼﾞﾏ          ,UWAJIMA                       ,　　　　　　　　　　,               ,                              ,33.227,132.552,0002,033.1,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1993-02-01,2000-02-14,73441, 0, 1, 0, 0, 0,  , 0
73442,宇和島　　　　　　　,ｳﾜｼﾞﾏ          ,UWAJIMA                       ,　　　　　　　　　　,               ,                              ,33.227,132.552,0002,033.2,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2000-02-15,2008-03-25,73442, 0, 0, 0, 0, 0,  , 0
73442,宇和島　　　　　　　,ｳﾜｼﾞﾏ          ,UWAJIMA                       ,　　　　　　　　　　,               ,                              ,33.227,132.552,0002,033.2,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-03-26,2021-03-01,73442, 0, 4, 4, 0, 0,  , 0
73442,宇和島　　　　　　　,ｳﾜｼﾞﾏ          ,UWAJIMA                       ,　　　　　　　　　　,               ,                              ,33.227,132.552,0002,033.2,     ,      ,      ,       ,    ,1,1,1,1,0, ,1,2021-03-02,9999-99-99,73442, 0, 0, 0, 0, 0,  , 0
73446,近永　　　　　　　　,ﾁｶﾅｶﾞ          ,CHIKANAGA                     ,　　　　　　　　　　,               ,                              ,33.253,132.675,0129,008.1,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1979-01-17,1987-11-09,73446, 1, 1, 1, 1, 1,  , 1
73446,近永　　　　　　　　,ﾁｶﾅｶﾞ          ,CHIKANAGA                     ,　　　　　　　　　　,               ,                              ,33.253,132.675,0129,008.1,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-11-10,2008-02-12,73446, 0, 0, 0, 1, 0,  , 0
73446,近永　　　　　　　　,ﾁｶﾅｶﾞ          ,CHIKANAGA                     ,　　　　　　　　　　,               ,                              ,33.253,132.675,0129,008.1,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-02-13,2008-03-25,73446, 0, 0, 0, 4, 0,  , 0
73446,近永　　　　　　　　,ﾁｶﾅｶﾞ          ,CHIKANAGA                     ,　　　　　　　　　　,               ,                              ,33.253,132.675,0129,008.1,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-03-26,2021-03-01,73446, 0, 4, 4, 0, 0,  , 0
73446,近永　　　　　　　　,ﾁｶﾅｶﾞ          ,CHIKANAGA                     ,　　　　　　　　　　,               ,                              ,33.253,132.675,0129,008.1,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2023-06-12,73446, 0, 0, 0, 6, 0,  , 0
73446,近永　　　　　　　　,ﾁｶﾅｶﾞ          ,CHIKANAGA                     ,　　　　　　　　　　,               ,                              ,33.253,132.675,0129,008.0,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2023-06-13,9999-99-99,73446, 0, 0, 0, 0, 0,  , 0
73516,御荘　　　　　　　　,ﾐｼｮｳ           ,MISHO                         ,　　　　　　　　　　,               ,                              ,32.963,132.570,0012,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1978-01-22,73516, 1, 1, 1, 1, 1,  , 1
73516,御荘　　　　　　　　,ﾐｼｮｳ           ,MISHO                         ,　　　　　　　　　　,               ,                              ,32.963,132.570,0012,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1978-01-23,1986-11-05,73516, 0, 0, 0, 0, 0,  , 0
73516,御荘　　　　　　　　,ﾐｼｮｳ           ,MISHO                         ,　　　　　　　　　　,               ,                              ,32.963,132.570,0012,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1986-11-06,2007-02-08,73516, 0, 0, 0, 1, 0,  , 0
73516,御荘　　　　　　　　,ﾐｼｮｳ           ,MISHO                         ,　　　　　　　　　　,               ,                              ,32.963,132.570,0012,010.1,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2007-02-09,2009-03-16,73516, 0, 0, 0, 4, 0,  , 0
73516,御荘　　　　　　　　,ﾐｼｮｳ           ,MISHO                         ,　　　　　　　　　　,               ,                              ,32.963,132.570,0012,010.1,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2009-03-17,2021-03-01,73516, 0, 4, 4, 0, 0,  , 0
73516,御荘　　　　　　　　,ﾐｼｮｳ           ,MISHO                         ,　　　　　　　　　　,               ,                              ,32.963,132.570,0012,010.1,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2023-06-13,73516, 0, 0, 0, 6, 0,  , 0
73516,御荘　　　　　　　　,ﾐｼｮｳ           ,MISHO                         ,　　　　　　　　　　,               ,                              ,32.963,132.570,0012,010.0,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2023-06-14,9999-99-99,73516, 0, 0, 0, 0, 0,  , 0
74056,本川　　　　　　　　,ﾎﾝｶﾞﾜ          ,HONGAWA                       ,　　　　　　　　　　,               ,                              ,33.727,133.307,0600,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1979-01-18,1987-10-20,74056, 1, 1, 1, 1, 1,  , 1
74056,本川　　　　　　　　,ﾎﾝｶﾞﾜ          ,HONGAWA                       ,　　　　　　　　　　,               ,                              ,33.727,133.307,0600,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-10-21,1994-01-27,74056, 0, 0, 0, 1, 0,  , 0
74056,本川　　　　　　　　,ﾎﾝｶﾞﾜ          ,HONGAWA                       ,　　　　　　　　　　,               ,                              ,33.765,133.338,0560,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1994-01-28,2009-02-04,74056, 0, 0, 0, 0, 0,  , 0
74056,本川　　　　　　　　,ﾎﾝｶﾞﾜ          ,HONGAWA                       ,　　　　　　　　　　,               ,                              ,33.765,133.338,0605,010.4,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2009-02-05,2021-03-01,74056, 0, 4, 4, 4, 0,  , 0
74056,本川　　　　　　　　,ﾎﾝｶﾞﾜ          ,HONGAWA                       ,　　　　　　　　　　,               ,                              ,33.765,133.338,0605,010.4,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2023-05-10,74056, 0, 0, 0, 7, 0,  , 0
74056,本川　　　　　　　　,ﾎﾝｶﾞﾜ          ,HONGAWA                       ,　　　　　　　　　　,               ,                              ,33.765,133.338,0605,010.3,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2023-05-11,9999-99-99,74056, 0, 0, 0, 0, 0,  , 0
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.760,133.603,0250,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1977-12-23,74071, 1, 1, 1, 1, 1,  , 1
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.760,133.603,0250,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1977-12-24,1987-05-15,74071, 0, 0, 0, 0, 0,  , 0
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.760,133.603,0250,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-05-16,2001-03-28,74071, 0, 0, 0, 1, 0,  , 0
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.753,133.575,0252,009.4,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2001-03-29,2008-01-28,74071, 0, 0, 0, 0, 0,  , 0
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.753,133.575,0252,009.4,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-01-29,2008-03-25,74071, 0, 0, 0, 4, 0,  , 0
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.753,133.575,0252,009.4,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-03-26,2021-03-01,74071, 0, 4, 4, 0, 0,  , 0
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.753,133.575,0252,009.4,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2022-11-27,74071, 0, 0, 0, 6, 0,  , 0
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.753,133.575,0252,009.3,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2022-11-28,9999-99-99,74071, 0, 0, 0, 0, 0,  , 0
74101,池川　　　　　　　　,ｲｹｶﾞﾜ          ,IKEGAWA                       ,　　　　　　　　　　,               ,                              ,33.607,133.170,0141,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1977-07-28,9999-99-99,74101, 1, 1, 1, 1, 1,  , 1
74126,繁藤　　　　　　　　,ｼｹﾞﾄｳ          ,SHIGETO                       ,　　　　　　　　　　,               ,                              ,33.678,133.685,0350,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,2000-02-28,74126, 1, 1, 1, 1, 1,  , 1
74126,繁藤　　　　　　　　,ｼｹﾞﾄｳ          ,SHIGETO                       ,　　　　　　　　　　,               ,                              ,33.678,133.685,0346,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,2000-02-29,9999-99-99,74126, 0, 0, 0, 0, 0,  , 0
74136,大栃　　　　　　　　,ｵｵﾄﾞﾁ          ,ODOCHI                        ,　　　　　　　　　　,               ,                              ,33.698,133.875,0210,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1977-12-20,1986-10-24,74136, 1, 1, 1, 1, 1,  , 1
74136,大栃　　　　　　　　,ｵｵﾄﾞﾁ          ,ODOCHI                        ,　　　　　　　　　　,               ,                              ,33.698,133.875,0210,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1986-10-25,2008-01-23,74136, 0, 0, 0, 1, 0,  , 0
74136,大栃　　　　　　　　,ｵｵﾄﾞﾁ          ,ODOCHI                        ,　　　　　　　　　　,               ,                              ,33.698,133.875,0210,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-01-24,2008-03-25,74136, 0, 0, 0, 4, 0,  , 0
74136,大栃　　　　　　　　,ｵｵﾄﾞﾁ          ,ODOCHI                        ,　　　　　　　　　　,               ,                              ,33.698,133.875,0210,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-03-26,2021-03-01,74136, 0, 4, 4, 0, 0,  , 0
74136,大栃　　　　　　　　,ｵｵﾄﾞﾁ          ,ODOCHI                        ,　　　　　　　　　　,               ,                              ,33.698,133.875,0210,006.5,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2023-04-25,74136, 0, 0, 0, 6, 0,  , 0
74136,大栃　　　　　　　　,ｵｵﾄﾞﾁ          ,ODOCHI                        ,　　　　　　　　　　,               ,                              ,33.698,133.875,0210,006.4,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2023-04-26,9999-99-99,74136, 0, 0, 0, 0, 0,  , 0
74151,魚梁瀬　　　　　　　,ﾔﾅｾ            ,YANASE                        ,　　　　　　　　　　,               ,                              ,33.615,134.108,0450,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1978-10-25,9999-99-99,74151, 1, 1, 1, 1, 1,  , 1
74166,佐川　　　　　　　　,ｻｶﾜ            ,SAKAWA                        ,　　　　　　　　　　,               ,                              ,33.512,133.272,0080,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,9999-99-99,74166, 1, 1, 1, 1, 1,  , 1
74176,成山　　　　　　　　,ﾅﾘﾔﾏ           ,NARIYAMA                      ,　　　　　　　　　　,               ,                              ,33.592,133.400,0737,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,2005-01-31,74176, 1, 1, 1, 1, 1,  , 1
74176,成山　　　　　　　　,ﾅﾙﾔﾏ           ,NARUYAMA                      ,　　　　　　　　　　,               ,                              ,33.592,133.400,0737,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,2005-02-01,2009-11-20,74176, 0, 0, 0, 0, 0,  , 0
